CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
Miami,Heat,1610612748,0,1,0,1,0,0,1,13,1,5,240,0,36,83,0.434,12,40,0.3,13,20,0.65,7,34,54,20,16,9,19,3,97,54.0,97.0,0,0.48695652173913045,-7.0,2024-25,2024-12-20,22400375,1,0,0.6153846153846154,0.36363636363636365,0.52,0.6666666666666666,0.5351372502402251,4.0
OPPONENTS, Thunder,1610612760,1,0,0,0,1,0,0,4,1,5,240,0,39,86,0.453,14,34,0.412,12,17,0.706,12,36,52,24,17,8,14,5,104,52.0,104.0,0,0.5625,7.0,2024-25,2024-12-20,22400375,0,1,0.8333333333333334,0.7857142857142857,0.8148148148148148,9.333333333333334,0.5414482595151022,1.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,1,9,1,5,265,0,44,90,0.489,20,40,0.5,17,23,0.739,7,45,61,32,24,8,22,4,125,61.0,125.0,0,0.5547445255474452,1.0,2024-25,2024-12-16,22401221,1,0,0.4166666666666667,0.4,0.4074074074074074,-4.666666666666667,0.5659909993182678,4.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,0,3,1,5,265,0,45,99,0.455,12,43,0.279,22,24,0.917,9,35,47,30,19,16,13,2,124,47.0,124.0,1,0.5639097744360902,-1.0,2024-25,2024-12-16,22401221,0,1,0.6666666666666666,0.36363636363636365,0.5416666666666666,6.0,0.5699198589358773,4.0
Miami,Heat,1610612748,1,0,1,0,0,0,2,11,1,5,240,0,40,83,0.482,13,32,0.406,21,32,0.656,11,41,63,21,11,4,17,3,114,63.0,114.0,0,0.5545454545454546,10.0,2024-25,2024-12-12,22401206,1,0,0.6666666666666666,0.4,0.5652173913043478,9.666666666666666,0.595625147799061,4.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,4,1,5,240,0,41,92,0.446,11,32,0.344,11,15,0.733,9,33,46,29,24,8,12,5,104,46.0,104.0,1,0.5645161290322581,-10.0,2024-25,2024-12-12,22401206,0,1,0.46153846153846156,0.07692307692307693,0.2692307692307692,-7.333333333333333,0.5770072550343706,3.0
Miami,Heat,1610612748,1,0,1,0,0,0,1,7,1,5,240,0,45,86,0.523,13,32,0.406,18,23,0.783,11,30,48,30,20,9,12,4,121,48.0,121.0,0,0.6410256410256411,10.0,2024-25,2024-12-07,22400346,1,0,0.6,0.4,0.5238095238095238,10.666666666666666,0.612440645773979,3.0
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,0,5,1,5,240,0,36,82,0.439,16,41,0.39,23,25,0.92,13,28,46,29,20,8,14,3,111,46.0,111.0,0,0.5803571428571429,-10.0,2024-25,2024-12-07,22400346,0,1,0.6666666666666666,0.4,0.5454545454545454,-0.3333333333333333,0.5789733301551989,2.0
Toronto,Raptors,1610612761,1,0,1,0,0,0,2,3,1,5,240,0,47,88,0.534,10,29,0.345,15,20,0.75,10,37,50,30,23,4,16,5,119,50.0,119.0,0,0.6209677419354839,3.0,2024-25,2024-12-01,22400309,1,0,0.5555555555555556,0.08333333333333333,0.2857142857142857,6.333333333333333,0.6224739861008216,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,0,5,1,5,240,0,39,88,0.443,15,40,0.375,23,28,0.821,12,33,50,25,17,11,14,4,116,50.0,116.0,0,0.5565217391304348,-3.0,2024-25,2024-12-01,22400309,0,1,0.5,0.4444444444444444,0.5,3.6666666666666665,0.5430719257918847,2.0
Miami,Heat,1610612748,1,0,1,0,0,0,2,8,1,5,240,0,43,94,0.457,21,54,0.389,14,17,0.824,9,24,41,32,19,10,10,0,121,41.0,121.0,0,0.5905511811023622,10.0,2024-25,2024-11-29,22400046,1,0,0.5,0.5,0.5294117647058824,3.6666666666666665,0.5569110846438313,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,1,7,1,5,240,0,43,80,0.538,11,29,0.379,14,17,0.824,10,36,53,34,17,4,19,3,111,53.0,111.0,1,0.6260162601626016,-10.0,2024-25,2024-11-29,22400046,0,1,0.5,0.08333333333333333,0.25,4.666666666666667,0.6063679296721847,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,9,1,5,240,0,37,98,0.378,17,51,0.333,3,8,0.375,16,27,52,22,19,10,13,5,94,52.0,94.0,1,0.5042735042735043,-4.0,2024-25,2024-11-27,22400286,1,0,0.5,0.125,0.3333333333333333,-7.0,0.49168833774724846,2.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,4,14,1,5,240,0,33,73,0.452,14,37,0.378,18,22,0.818,4,40,58,21,9,6,22,5,98,58.0,98.0,0,0.48214285714285715,4.0,2024-25,2024-11-27,22400286,0,1,0.42857142857142855,0.5,0.5,2.0,0.5458113270753594,1.0
Miami,Heat,1610612748,0,1,0,1,0,0,0,8,1,5,240,0,35,77,0.455,10,29,0.345,23,30,0.767,9,29,46,26,14,6,8,2,103,46.0,103.0,0,0.5980392156862745,-3.0,2024-25,2024-11-26,22400036,1,0,0.42857142857142855,0.42857142857142855,0.4666666666666667,6.333333333333333,0.5587665091481885,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,3,6,1,5,240,0,36,77,0.468,20,42,0.476,14,17,0.824,9,32,47,23,19,5,13,7,106,47.0,106.0,0,0.5673076923076923,3.0,2024-25,2024-11-26,22400036,0,1,0.7,0.25,0.5,7.0,0.5810501422961735,3.0
Miami,Heat,1610612748,1,0,1,0,0,0,2,5,1,5,240,0,36,87,0.414,13,44,0.295,21,23,0.913,9,44,58,26,13,10,15,2,106,58.0,106.0,0,0.5210084033613446,17.0,2024-25,2024-11-18,22400245,1,0,0.4,0.42857142857142855,0.46153846153846156,7.0,0.5512395612450587,1.0
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,1,5,1,5,240,0,35,84,0.417,10,41,0.244,9,12,0.75,2,40,47,25,17,10,15,3,89,47.0,89.0,0,0.4918032786885246,-17.0,2024-25,2024-11-18,22400245,0,1,0.16666666666666666,0.14285714285714285,0.15384615384615385,-12.333333333333334,0.5060558412501531,3.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,6,1,5,240,0,44,85,0.518,13,29,0.448,18,20,0.9,10,35,51,30,16,6,11,6,119,51.0,119.0,1,0.6379310344827587,9.0,2024-25,2024-11-17,22400235,1,0,0.6666666666666666,0.2857142857142857,0.46153846153846156,-2.6666666666666665,0.5582922824302134,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,1,9,1,5,240,0,36,90,0.4,19,43,0.442,19,20,0.95,15,23,47,21,13,4,11,1,110,47.0,110.0,0,0.5327102803738317,-9.0,2024-25,2024-11-17,22400235,0,1,0.25,0.42857142857142855,0.4166666666666667,0.6666666666666666,0.5680462839341344,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,0,7,1,5,240,0,44,86,0.512,14,35,0.4,9,11,0.818,8,31,46,28,15,8,20,4,111,46.0,111.0,0,0.5714285714285714,-13.0,2024-25,2024-11-15,22400009,1,0,0.6,0.2857142857142857,0.4166666666666667,-2.0,0.5456486042692938,2.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,8,1,5,240,0,45,87,0.517,15,42,0.357,19,23,0.826,4,32,44,27,12,16,10,1,124,44.0,124.0,0,0.6,13.0,2024-25,2024-11-15,22400009,0,1,0.25,0.5,0.45454545454545453,4.0,0.5452380952380952,3.0
Detroit,Pistons,1610612765,1,0,1,0,0,0,0,5,1,5,265,0,43,92,0.467,13,36,0.361,24,28,0.857,15,41,61,32,19,4,19,4,123,61.0,123.0,1,0.5859375,2.0,2024-25,2024-11-12,22400002,1,0,0.42857142857142855,0.4,0.4166666666666667,0.3333333333333333,0.5573672812620983,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,2,6,1,5,265,0,47,101,0.465,17,45,0.378,10,13,0.769,12,31,49,25,22,14,12,3,121,49.0,121.0,0,0.5714285714285714,-2.0,2024-25,2024-11-12,22400002,0,1,0.25,0.4,0.4,-4.666666666666667,0.5447330447330447,2.0
Minnesota,Timberwolves,1610612750,0,1,0,1,0,0,1,4,1,5,240,0,35,88,0.398,13,45,0.289,11,13,0.846,16,31,51,22,20,13,20,5,94,51.0,94.0,0,0.5,-1.0,2024-25,2024-11-10,22400206,1,0,0.6666666666666666,0.5,0.6,13.333333333333334,0.5677553195538807,2.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,10,1,5,240,0,34,77,0.442,11,31,0.355,16,22,0.727,6,37,53,18,20,14,23,9,95,53.0,95.0,0,0.4642857142857143,1.0,2024-25,2024-11-10,22400206,0,1,0.25,0.5,0.4444444444444444,-5.0,0.5467855898890382,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,7,1,5,240,0,42,84,0.5,18,43,0.419,13,18,0.722,10,36,53,29,14,5,16,6,115,53.0,115.0,0,0.5966386554621849,3.0,2024-25,2024-11-06,22400178,1,0,1.0,0.6666666666666666,0.875,3.6666666666666665,0.5705194844362707,2.0
OPPONENTS, Heat,1610612748,0,1,0,0,0,1,0,4,1,5,240,0,40,92,0.435,13,34,0.382,19,20,0.95,13,30,47,27,16,12,10,3,112,47.0,112.0,0,0.5775862068965517,-3.0,2024-25,2024-11-06,22400178,0,1,0.25,0.5,0.42857142857142855,5.333333333333333,0.5553629043874052,2.0
Miami,Heat,1610612748,0,1,0,1,0,0,1,19,1,5,240,0,37,85,0.435,15,36,0.417,21,30,0.7,8,28,55,24,15,9,11,6,110,55.0,110.0,0,0.5446428571428571,-1.0,2024-25,2024-11-04,22400159,1,0,0.25,1.0,0.5,3.3333333333333335,0.5550263609474136,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,2,7,1,5,240,0,44,86,0.512,10,27,0.37,13,15,0.867,11,28,46,23,28,5,14,4,111,46.0,111.0,0,0.5982142857142857,1.0,2024-25,2024-11-04,22400159,0,1,0.5,0.6,0.5714285714285714,2.0,0.5751045752878597,2.0
Washington,Wizards,1610612764,0,1,0,0,0,0,1,8,1,5,240,0,38,91,0.418,7,35,0.2,15,21,0.714,8,36,52,23,22,12,12,10,98,52.0,98.0,0,0.5169491525423728,-20.0,2024-25,2024-11-02,22400147,0,0,0.3333333333333333,1.0,0.4,-1.6666666666666667,0.5480653786813244,3.0
OPPONENTS, Heat,1610612748,1,0,0,0,0,0,1,8,1,5,240,0,43,102,0.422,15,37,0.405,17,24,0.708,21,44,73,19,18,6,14,3,118,73.0,118.0,1,0.543859649122807,20.0,2024-25,2024-11-02,22400147,0,0,0.3333333333333333,1.0,0.6,6.333333333333333,0.554765291607397,3.0
Miami,Heat,1610612748,0,1,0,1,0,0,0,11,1,5,240,0,37,81,0.457,17,40,0.425,16,24,0.667,7,32,50,27,17,6,10,3,107,50.0,107.0,0,0.5765765765765766,-9.0,2024-25,2024-10-30,22400122,1,0,0.3333333333333333,1.0,0.5,2.3333333333333335,0.5762565196775723,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,4,1,5,240,0,40,82,0.488,18,40,0.45,18,20,0.9,7,35,46,30,16,8,11,4,116,46.0,116.0,0,0.603448275862069,9.0,2024-25,2024-10-30,22400122,0,1,0.5,0.5,0.5,9.333333333333334,0.5827826471379695,2.0
Miami,Heat,1610612748,1,0,1,0,0,0,3,8,1,5,240,0,38,88,0.432,15,47,0.319,15,20,0.75,10,34,52,24,14,14,12,3,106,52.0,106.0,0,0.543859649122807,8.0,2024-25,2024-10-28,22400105,1,0,0.5,1.0,0.6666666666666666,-1.0,0.5569038336582196,2.0
OPPONENTS, Pistons,1610612765,0,1,0,0,0,1,1,8,1,5,240,0,35,91,0.385,14,38,0.368,14,17,0.824,19,35,62,14,19,6,17,6,98,62.0,98.0,0,0.47572815533980584,-8.0,2024-25,2024-10-28,22400105,0,1,0.0,0.0,0.0,-8.666666666666666,0.5264135173446736,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,3,12,1,5,240,0,39,89,0.438,13,41,0.317,15,21,0.714,15,31,58,20,24,6,20,5,106,58.0,106.0,0,0.5175438596491229,-8.0,2024-25,2024-10-26,22400088,1,0,0.0,0.5,0.3333333333333333,-2.6666666666666665,0.5257145980215335,1.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,1,9,1,5,240,0,40,86,0.465,14,34,0.412,20,28,0.714,13,30,52,33,19,8,14,6,114,52.0,114.0,0,0.6083333333333333,8.0,2024-25,2024-10-26,22400088,0,1,0.0,1.0,0.5,-5.5,0.5634259259259259,3.0
Miami,Heat,1610612748,0,1,0,1,0,0,0,10,1,5,240,0,32,82,0.39,11,34,0.324,22,29,0.759,9,32,51,24,19,5,11,8,97,51.0,97.0,0,0.5185185185185185,-19.0,2024-25,2024-10-23,22400065,1,0,0.0,,0.0,-19.0,0.5185185185185185,
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,3,10,1,5,240,0,41,96,0.427,18,49,0.367,16,22,0.727,18,39,67,28,21,8,14,8,116,67.0,116.0,0,0.575,19.0,2024-25,2024-10-23,22400065,0,1,,1.0,1.0,19.0,0.575,
Portland,Trail Blazers,1610612757,1,0,1,0,0,0,2,4,1,5,240,0,45,88,0.511,12,28,0.429,23,28,0.821,17,35,56,26,18,6,15,2,125,56.0,125.0,0,0.6339285714285714,13.0,2024-25,2025-01-28,22400662,1,0,0.47619047619047616,0.3333333333333333,0.4,2.6666666666666665,0.5510531135531135,2.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,4,1,5,240,0,44,87,0.506,11,35,0.314,13,18,0.722,9,27,40,26,22,8,11,2,112,40.0,112.0,0,0.6086956521739131,-13.0,2024-25,2025-01-28,22400662,0,1,0.6956521739130435,0.42857142857142855,0.5777777777777777,-2.6666666666666665,0.6109494587755457,1.0
Utah,Jazz,1610612762,0,1,0,1,0,0,1,5,1,5,240,0,41,100,0.41,18,54,0.333,10,13,0.769,15,31,51,28,19,8,11,1,110,51.0,110.0,0,0.5564516129032258,-15.0,2024-25,2025-01-27,22400658,1,0,0.15789473684210525,0.25,0.20930232558139536,-15.333333333333334,0.5534868098482121,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,7,1,5,240,0,52,86,0.605,12,34,0.353,9,17,0.529,5,41,53,33,18,6,12,5,125,53.0,125.0,0,0.6746031746031746,15.0,2024-25,2025-01-27,22400658,0,1,0.6956521739130435,0.45,0.5909090909090909,11.333333333333334,0.6144001144001144,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,9,1,5,240,0,43,87,0.494,14,37,0.378,23,30,0.767,7,41,57,31,16,2,7,3,123,57.0,123.0,0,0.6271186440677966,14.0,2024-25,2025-01-19,22400594,1,0,0.6818181818181818,0.4444444444444444,0.5853658536585366,20.333333333333332,0.6156869003483674,2.0
OPPONENTS, 76ers,1610612755,0,1,0,0,0,1,2,10,1,5,240,0,39,86,0.453,16,45,0.356,15,22,0.682,5,33,48,26,25,4,9,4,109,48.0,109.0,1,0.5603448275862069,-14.0,2024-25,2025-01-19,22400594,0,1,0.3157894736842105,0.4090909090909091,0.36585365853658536,-11.0,0.5699875215297548,1.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,6,1,5,240,0,42,81,0.519,13,31,0.419,33,41,0.805,11,33,50,25,23,7,14,5,130,50.0,130.0,0,0.6146788990825688,18.0,2024-25,2025-01-17,22400580,1,0,0.6666666666666666,0.4444444444444444,0.575,20.666666666666668,0.6159496779071639,2.0
OPPONENTS, Raptors,1610612761,0,1,0,0,0,1,2,8,1,5,240,0,43,91,0.473,8,34,0.235,18,24,0.75,13,30,51,31,28,6,14,4,112,51.0,112.0,0,0.6016260162601627,-18.0,2024-25,2025-01-17,22400580,0,1,0.4090909090909091,0.05,0.23809523809523808,-0.6666666666666666,0.6191212403927318,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,15,1,5,240,0,45,72,0.625,7,12,0.583,25,35,0.714,3,46,64,24,20,10,21,10,122,64.0,122.0,0,0.6052631578947368,29.0,2024-25,2025-01-15,22400564,1,0,0.65,0.4444444444444444,0.5641025641025641,3.3333333333333335,0.5994625086477569,1.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,0,9,1,5,240,0,33,95,0.347,12,46,0.261,15,21,0.714,9,23,41,24,24,13,13,1,93,41.0,93.0,1,0.4634146341463415,-29.0,2024-25,2025-01-15,22400564,0,1,0.6666666666666666,0.42857142857142855,0.5476190476190477,-9.0,0.5267819503591861,3.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,2,6,1,5,240,0,49,99,0.495,17,45,0.378,15,18,0.833,11,41,58,32,21,2,9,4,130,58.0,130.0,0,0.627906976744186,15.0,2024-25,2025-01-14,22400558,1,0,0.631578947368421,0.4444444444444444,0.5526315789473685,-5.333333333333333,0.5877392753308196,2.0
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,7,1,5,240,0,42,95,0.442,17,42,0.405,14,18,0.778,9,36,52,25,16,4,9,5,115,52.0,115.0,0,0.5583333333333333,-15.0,2024-25,2025-01-14,22400558,0,1,0.45454545454545453,0.5555555555555556,0.5,2.3333333333333335,0.5876164874551971,2.0
New York,Knicks,1610612752,1,0,1,0,0,0,1,4,1,5,240,0,51,88,0.58,18,41,0.439,20,24,0.833,10,39,53,29,18,6,12,4,140,53.0,140.0,0,0.6722689075630253,34.0,2024-25,2025-01-12,22400539,1,0,0.6842105263157895,0.6190476190476191,0.65,7.666666666666667,0.5854465680077341,2.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,7,1,5,240,0,43,94,0.457,10,34,0.294,10,17,0.588,15,24,46,22,20,6,14,3,106,46.0,106.0,0,0.5652173913043478,-34.0,2024-25,2025-01-12,22400539,0,1,0.6111111111111112,0.4444444444444444,0.5405405405405406,-5.0,0.5745153811219733,2.0
Orlando,Magic,1610612753,0,1,0,1,0,0,1,7,1,5,240,0,37,86,0.43,14,40,0.35,18,26,0.692,12,32,51,20,19,8,11,5,106,51.0,106.0,0,0.5428571428571428,-3.0,2024-25,2025-01-10,22400526,1,0,0.65,0.45,0.55,-3.0,0.5418324918324918,1.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,2,12,1,5,240,0,43,83,0.518,9,25,0.36,14,23,0.609,7,36,55,18,18,10,13,5,109,55.0,109.0,0,0.5700934579439252,3.0,2024-25,2025-01-10,22400526,0,1,0.6111111111111112,0.47058823529411764,0.5555555555555556,14.333333333333334,0.5966358998099978,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,10,1,5,240,0,44,92,0.478,19,42,0.452,14,20,0.7,10,47,67,26,16,7,11,4,121,67.0,121.0,0,0.5882352941176471,16.0,2024-25,2025-01-08,22400516,1,0,0.6111111111111112,0.4375,0.5428571428571428,12.333333333333334,0.5840241020007323,2.0
OPPONENTS, Spurs,1610612759,0,1,0,0,0,1,0,4,1,5,240,0,35,95,0.368,18,52,0.346,17,20,0.85,12,34,50,24,14,8,9,5,105,50.0,105.0,0,0.5086206896551724,-16.0,2024-25,2025-01-08,22400516,0,1,0.6,0.35294117647058826,0.4864864864864865,-10.333333333333334,0.5347802530198175,2.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,10,1,5,240,0,41,91,0.451,9,35,0.257,13,21,0.619,10,25,45,27,15,11,15,4,104,45.0,104.0,0,0.5528455284552846,-24.0,2024-25,2025-01-06,22400497,1,0,0.35,0.0625,0.2222222222222222,-5.333333333333333,0.6116815428559235,3.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,5,1,5,240,0,47,82,0.573,22,44,0.5,12,15,0.8,7,39,51,37,19,7,21,8,128,51.0,128.0,0,0.631578947368421,24.0,2024-25,2025-01-06,22400497,0,1,0.5882352941176471,0.4375,0.5294117647058824,6.0,0.5694932896758024,2.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,0,3,1,5,240,0,41,95,0.432,13,41,0.317,7,9,0.778,7,36,46,25,13,14,11,3,102,46.0,102.0,0,0.532258064516129,-3.0,2024-25,2025-01-04,22400483,1,0,0.5882352941176471,0.4,0.5151515151515151,0.6666666666666666,0.554088925105841,2.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,1,2,1,5,240,0,41,85,0.482,13,36,0.361,10,13,0.769,8,47,57,21,9,7,18,3,105,57.0,105.0,0,0.5344827586206896,3.0,2024-25,2025-01-04,22400483,0,1,0.5714285714285714,0.2222222222222222,0.375,-9.0,0.5407340189554345,2.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,0,11,1,5,240,0,40,90,0.444,11,37,0.297,19,28,0.679,13,33,57,21,21,6,14,6,110,57.0,110.0,0,0.5446428571428571,-3.0,2024-25,2025-01-02,22400465,1,0,0.625,0.4,0.53125,0.0,0.5496975600890143,2.0
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,0,4,1,5,240,0,38,88,0.432,12,39,0.308,25,28,0.893,14,37,55,26,21,8,14,3,113,55.0,113.0,0,0.5614035087719298,3.0,2024-25,2025-01-02,22400465,0,1,0.35714285714285715,0.4,0.38235294117647056,-5.0,0.5500638274881272,1.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,2,13,1,5,240,0,40,90,0.444,13,37,0.351,19,30,0.633,9,41,63,26,20,8,18,7,112,63.0,112.0,0,0.528,-8.0,2024-25,2024-12-31,22400450,1,0,0.5714285714285714,0.4,0.47058823529411764,-12.0,0.5784470899470899,2.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,5,1,5,240,0,45,97,0.464,12,33,0.364,18,24,0.75,13,38,56,27,22,10,12,0,120,56.0,120.0,0,0.5853658536585366,8.0,2024-25,2024-12-31,22400450,0,1,0.6666666666666666,0.4,0.5483870967741935,-1.0,0.5444584809862988,3.0
Milwaukee,Bucks,1610612749,0,1,0,1,0,0,1,10,1,5,240,0,41,83,0.494,15,38,0.395,8,12,0.667,8,31,49,23,18,12,23,3,105,49.0,105.0,0,0.5289256198347108,-6.0,2024-25,2024-12-26,22400415,1,0,0.6666666666666666,0.38461538461538464,0.5517241379310345,8.666666666666666,0.552272173261478,3.0
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,0,7,1,5,240,0,39,82,0.476,16,38,0.421,17,22,0.773,9,29,45,25,11,8,21,1,111,45.0,111.0,0,0.5378151260504201,6.0,2024-25,2024-12-26,22400415,0,1,0.38461538461538464,0.4117647058823529,0.4,-6.666666666666667,0.5182387749232668,3.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,2,6,1,5,240,0,44,98,0.449,20,48,0.417,4,5,0.8,10,34,50,35,14,12,13,2,112,50.0,112.0,0,0.5808823529411765,11.0,2024-25,2024-12-21,22400382,1,0,0.7142857142857143,0.3333333333333333,0.5555555555555556,-1.3333333333333333,0.5561665554301284,1.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,8,1,5,240,0,36,81,0.444,18,42,0.429,11,16,0.688,8,39,55,20,10,7,19,4,101,55.0,101.0,0,0.5,-11.0,2024-25,2024-12-21,22400382,0,1,0.23076923076923078,0.08333333333333333,0.15384615384615385,-5.333333333333333,0.5410746812386157,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,6,1,5,240,0,42,77,0.545,11,30,0.367,19,25,0.76,5,32,43,27,17,9,16,6,114,43.0,114.0,0,0.6,5.0,2024-25,2024-12-10,22401201,1,0,0.6923076923076923,0.36363636363636365,0.5416666666666666,1.3333333333333333,0.5769470404984424,2.0
OPPONENTS, Magic,1610612753,0,1,0,0,0,1,1,10,1,5,240,0,41,93,0.441,6,27,0.222,21,27,0.778,15,31,56,19,21,11,14,4,109,56.0,109.0,1,0.5405405405405406,-5.0,2024-25,2024-12-10,22401201,0,1,1.0,0.4117647058823529,0.6296296296296297,-2.6666666666666665,0.5299970299970299,2.0
Brooklyn,Nets,1610612751,0,1,0,1,0,0,4,4,1,5,240,0,41,81,0.506,16,35,0.457,15,16,0.938,7,23,34,24,25,9,13,3,113,34.0,113.0,0,0.5855855855855856,-5.0,2024-25,2024-12-08,22400348,1,0,0.45454545454545453,0.38461538461538464,0.4166666666666667,-7.333333333333333,0.5356085950526436,4.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,0,12,1,5,240,0,39,68,0.574,15,31,0.484,25,32,0.781,3,28,43,26,18,6,16,7,118,43.0,118.0,0,0.6074766355140186,5.0,2024-25,2024-12-08,22400348,0,1,0.6666666666666666,0.36363636363636365,0.5217391304347826,-5.333333333333333,0.5451152086666106,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,0,8,1,5,240,0,40,87,0.46,11,33,0.333,16,22,0.727,13,28,49,22,21,11,18,7,107,49.0,107.0,1,0.543859649122807,-21.0,2024-25,2024-12-03,22400052,1,0,0.36363636363636365,0.4166666666666667,0.391304347826087,-4.0,0.5540901672786618,3.0
OPPONENTS, Bucks,1610612749,1,0,0,0,1,0,2,9,1,5,240,0,45,80,0.563,23,41,0.561,15,21,0.714,4,32,45,26,17,10,18,6,128,45.0,128.0,0,0.5916666666666667,21.0,2024-25,2024-12-03,22400052,0,1,0.7272727272727273,0.3333333333333333,0.55,11.333333333333334,0.5912428191116715,3.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,11,1,5,240,0,44,86,0.512,16,35,0.457,20,25,0.8,7,31,49,31,18,5,12,6,124,49.0,124.0,1,0.6147540983606558,10.0,2024-25,2024-11-30,22400302,1,0,0.7272727272727273,0.25,0.5263157894736842,6.333333333333333,0.5798613048540511,4.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,0,4,1,5,240,0,41,87,0.471,9,32,0.281,23,24,0.958,8,33,45,24,26,7,12,3,114,45.0,114.0,0,0.5652173913043478,-10.0,2024-25,2024-11-30,22400302,0,1,0.125,0.1111111111111111,0.1111111111111111,-18.0,0.5239529841378523,3.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,0,8,1,5,240,0,43,89,0.483,18,37,0.486,21,26,0.808,10,41,59,20,22,3,14,9,125,59.0,125.0,1,0.5575221238938053,6.0,2024-25,2024-11-23,22400268,1,0,0.7,0.14285714285714285,0.47058823529411764,11.333333333333334,0.6121856734317046,1.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,6,1,5,240,0,41,100,0.41,19,47,0.404,18,21,0.857,14,34,54,22,21,6,10,5,119,54.0,119.0,0,0.5338983050847458,-6.0,2024-25,2024-11-23,22400268,0,1,0.625,0.125,0.375,-1.6666666666666667,0.5420262839369157,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,4,1,5,240,0,48,90,0.533,17,36,0.472,16,20,0.8,10,34,48,33,19,10,18,4,129,48.0,129.0,0,0.6183206106870229,12.0,2024-25,2024-11-22,22400029,1,0,0.6666666666666666,0.14285714285714285,0.4375,9.666666666666666,0.5958851953521603,2.0
