CITY,NICKNAME,TEAM_ID,W,L,W_HOME,L_HOME,W_ROAD,L_ROAD,TEAM_TURNOVERS,TEAM_REBOUNDS,GP,GS,ACTUAL_MINUTES,ACTUAL_SECONDS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OFF_REB,DEF_REB,TOT_REB,AST,PF,STL,TOTAL_TURNOVERS,BLK,PTS,AVG_REB,AVG_PTS,DQ,OFFENSIVE_EFFICIENCY,SCORING_MARGIN,SEASON,GAME_DATE,GAME_ID,HOME_FLAG,AWAY_FLAG,HOME_WIN_PCTG,AWAY_WIN_PCTG,TOTAL_WIN_PCTG,ROLLING_SCORING_MARGIN,ROLLING_OE,NUM_REST_DAYS
OPPONENTS, Kings,1610612758,0,1,0,0,0,1,0,9,1,5,240,0,38,92,0.413,10,42,0.238,17,20,0.85,13,35,57,21,22,5,17,4,103,57.0,103.0,0,0.5042735042735043,-20.0,2022-23,2022-12-13,22200409,0,1,0.6666666666666666,0.42857142857142855,0.5384615384615384,-7.333333333333333,0.5149891606427168,2.0
OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,0,15,1,5,240,0,37,93,0.398,4,27,0.148,22,33,0.667,15,28,58,25,17,12,17,3,100,58.0,100.0,0,0.5166666666666667,-21.0,2022-23,2022-12-13,22200412,0,1,0.8,0.5,0.6666666666666666,-1.6666666666666667,0.5964148503176233,2.0
Houston,Rockets,1610612745,1,0,1,0,0,0,1,4,1,5,240,0,34,81,0.42,12,35,0.343,31,34,0.912,17,50,71,16,21,6,23,9,111,71.0,111.0,0,0.4854368932038835,14.0,2022-23,2022-12-13,22200411,1,0,0.5454545454545454,0.1875,0.3333333333333333,3.3333333333333335,0.5305218505212598,2.0
Los Angeles,Lakers,1610612747,0,1,0,1,0,0,1,10,1,5,265,0,44,93,0.473,8,29,0.276,22,30,0.733,7,42,59,23,17,7,12,9,118,59.0,118.0,0,0.5537190082644629,-4.0,2022-23,2022-12-13,22200413,1,0,0.46153846153846156,0.35714285714285715,0.4074074074074074,-2.6666666666666665,0.5842125277760254,2.0
OPPONENTS, Celtics,1610612738,1,0,0,0,1,0,0,10,1,5,265,0,46,104,0.442,19,48,0.396,11,16,0.688,13,38,61,27,22,6,14,2,122,61.0,122.0,0,0.553030303030303,4.0,2022-23,2022-12-13,22200413,0,1,0.8461538461538461,0.6875,0.7586206896551724,-10.666666666666666,0.5310876712056654,1.0
OPPONENTS, Suns,1610612756,0,1,0,0,0,1,1,6,1,5,240,0,33,103,0.32,13,51,0.255,18,19,0.947,18,26,50,22,24,13,10,7,97,50.0,97.0,0,0.4700854700854701,-14.0,2022-23,2022-12-13,22200411,0,1,0.8,0.3076923076923077,0.5714285714285714,-10.0,0.5563000949667617,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,5,1,5,265,0,46,84,0.548,9,28,0.321,19,22,0.864,3,28,36,25,18,6,12,7,120,36.0,120.0,0,0.6016949152542372,-8.0,2022-23,2022-12-14,22200418,1,0,0.5384615384615384,0.2857142857142857,0.4074074074074074,6.666666666666667,0.6234906658615071,3.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,8,1,5,240,0,41,82,0.5,9,24,0.375,17,23,0.739,7,37,52,26,16,7,14,4,108,52.0,108.0,0,0.5826086956521739,-2.0,2022-23,2022-12-14,22200419,1,0,0.5,0.3125,0.39285714285714285,-5.666666666666667,0.5692028985507246,2.0
OPPONENTS, Hawks,1610612737,0,1,0,0,0,1,0,5,1,5,240,0,44,88,0.5,12,35,0.343,24,27,0.889,11,28,44,30,21,2,13,6,124,44.0,124.0,0,0.6166666666666667,-11.0,2022-23,2022-12-14,22200416,0,1,0.6428571428571429,0.3333333333333333,0.4827586206896552,-11.666666666666666,0.5518588137009189,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,0,13,1,5,265,0,47,114,0.412,17,51,0.333,23,29,0.793,17,35,65,21,29,7,5,6,134,65.0,134.0,1,0.5528455284552846,-7.0,2022-23,2022-12-14,22200414,1,0,0.2857142857142857,0.21428571428571427,0.25,-14.666666666666666,0.5302138273212263,3.0
OPPONENTS, Pistons,1610612765,1,0,0,0,1,0,1,10,1,5,265,0,48,93,0.516,18,40,0.45,27,36,0.75,12,40,62,25,29,0,16,8,141,62.0,141.0,0,0.5983606557377049,7.0,2022-23,2022-12-14,22200414,0,1,0.3076923076923077,0.23529411764705882,0.26666666666666666,-3.6666666666666665,0.5571315824743865,3.0
LA,Clippers,1610612746,1,0,1,0,0,0,1,10,1,5,240,0,34,89,0.382,14,46,0.304,17,21,0.81,14,38,62,21,21,8,15,2,99,62.0,99.0,0,0.4954954954954955,11.0,2022-23,2022-12-14,22200423,1,0,0.6,0.5333333333333333,0.5666666666666667,12.666666666666666,0.5349497592488246,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,0,8,1,5,240,0,45,93,0.484,17,46,0.37,17,20,0.85,13,37,58,29,16,3,15,3,124,58.0,124.0,0,0.5967741935483871,1.0,2022-23,2022-12-14,22200417,0,1,0.6666666666666666,0.4666666666666667,0.5555555555555556,-10.666666666666666,0.5290954099773277,1.0
OPPONENTS, Timberwolves,1610612750,0,1,0,0,0,1,0,5,1,5,240,0,31,74,0.419,4,22,0.182,22,30,0.733,7,36,48,15,20,9,17,4,88,48.0,88.0,0,0.46464646464646464,-11.0,2022-23,2022-12-14,22200423,0,1,0.5,0.42857142857142855,0.4642857142857143,-12.666666666666666,0.5463808741320703,2.0
Orlando,Magic,1610612753,1,0,1,0,0,0,3,8,1,5,240,0,47,93,0.505,16,36,0.444,25,30,0.833,14,32,54,28,22,10,14,6,135,54.0,135.0,0,0.6198347107438017,11.0,2022-23,2022-12-14,22200416,1,0,0.47058823529411764,0.08333333333333333,0.3103448275862069,9.0,0.5895844841841505,3.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,0,5,1,5,240,0,47,94,0.5,6,21,0.286,23,27,0.852,11,28,44,25,18,8,7,7,123,44.0,123.0,0,0.6260869565217392,-1.0,2022-23,2022-12-14,22200417,1,0,0.7142857142857143,0.21428571428571427,0.4642857142857143,-5.666666666666667,0.5592154702375908,3.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,3,8,1,5,265,0,45,91,0.495,18,34,0.529,20,25,0.8,15,33,56,25,25,7,18,5,128,56.0,128.0,1,0.5882352941176471,8.0,2022-23,2022-12-14,22200418,0,1,0.5,0.5714285714285714,0.5357142857142857,13.333333333333334,0.564521482574221,3.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,8,1,5,240,0,37,86,0.43,24,56,0.429,12,15,0.8,7,32,47,25,21,9,14,1,110,47.0,110.0,1,0.5254237288135594,2.0,2022-23,2022-12-14,22200419,0,1,0.6,0.35714285714285715,0.4827586206896552,1.0,0.5337587890553993,2.0
OPPONENTS, Cavaliers,1610612739,1,0,0,0,1,0,3,9,1,5,240,0,41,78,0.526,8,24,0.333,15,19,0.789,5,38,52,26,20,5,9,2,105,52.0,105.0,0,0.6203703703703703,15.0,2022-23,2022-12-14,22200421,0,1,0.8571428571428571,0.4,0.6206896551724138,7.333333333333333,0.596675584138711,2.0
OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,1,10,1,5,240,0,40,86,0.465,14,33,0.424,25,29,0.862,12,34,56,27,20,5,24,4,119,56.0,119.0,0,0.536,-6.0,2022-23,2022-12-14,22200415,0,1,0.8571428571428571,0.13333333333333333,0.4827586206896552,-2.3333333333333335,0.5447868852459017,1.0
Indiana,Pacers,1610612754,1,0,1,0,0,0,1,7,1,5,240,0,44,87,0.506,16,39,0.41,21,25,0.84,5,29,41,30,25,10,18,8,125,41.0,125.0,0,0.5692307692307692,6.0,2022-23,2022-12-14,22200415,1,0,0.6,0.42857142857142855,0.5172413793103449,-0.6666666666666666,0.5315258669589379,2.0
Denver,Nuggets,1610612743,1,0,1,0,0,0,1,9,1,5,240,0,54,83,0.651,4,16,0.25,29,35,0.829,7,38,54,31,17,8,19,7,141,54.0,141.0,0,0.6746031746031746,13.0,2022-23,2022-12-14,22200422,1,0,0.7272727272727273,0.5625,0.6296296296296297,6.333333333333333,0.6486269721563839,4.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,1,10,1,5,240,0,48,91,0.527,19,39,0.487,13,23,0.565,4,20,34,40,28,10,14,5,128,34.0,128.0,1,0.624113475177305,-13.0,2022-23,2022-12-14,22200422,0,1,0.5333333333333333,0.21428571428571427,0.3793103448275862,-10.666666666666666,0.5529158246557945,2.0
Dallas,Mavericks,1610612742,0,1,0,1,0,0,1,8,1,5,240,0,29,74,0.392,13,38,0.342,19,26,0.731,6,27,41,17,15,2,13,3,90,41.0,90.0,0,0.46938775510204084,-15.0,2022-23,2022-12-14,22200421,1,0,0.6875,0.25,0.5,-12.333333333333334,0.5291297602183512,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,10,1,5,240,0,45,97,0.464,11,29,0.379,11,19,0.579,14,26,50,23,16,9,11,3,112,50.0,112.0,0,0.5811965811965812,-16.0,2022-23,2022-12-14,22200420,1,0,0.3125,0.3333333333333333,0.32142857142857145,-3.6666666666666665,0.5959533804361391,2.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,0,7,1,5,240,0,49,81,0.605,18,40,0.45,12,17,0.706,5,35,47,26,20,5,17,3,128,47.0,128.0,0,0.6302521008403361,16.0,2022-23,2022-12-14,22200420,0,1,0.5384615384615384,0.6,0.5714285714285714,14.333333333333334,0.6112468243111198,2.0
Memphis,Grizzlies,1610612763,1,0,1,0,0,0,1,10,1,5,240,0,56,102,0.549,12,32,0.375,18,23,0.783,14,42,66,30,19,5,8,7,142,66.0,142.0,0,0.6825396825396826,41.0,2022-23,2022-12-15,22200425,1,0,0.8666666666666667,0.46153846153846156,0.6785714285714286,25.666666666666668,0.6373009750257391,3.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,0,10,1,5,240,0,39,88,0.443,16,47,0.34,17,23,0.739,14,26,50,21,19,10,14,6,111,50.0,111.0,0,0.5504587155963303,3.0,2022-23,2022-12-15,22200424,0,1,0.6,0.4,0.5,3.3333333333333335,0.5237926466351285,1.0
Houston,Rockets,1610612745,0,1,0,1,0,0,1,10,1,5,240,0,44,94,0.468,9,33,0.273,11,17,0.647,18,33,61,22,19,10,15,4,108,61.0,108.0,0,0.584070796460177,-3.0,2022-23,2022-12-15,22200424,1,0,0.5,0.1875,0.32142857142857145,5.333333333333333,0.5375370459799741,2.0
Utah,Jazz,1610612762,1,0,1,0,0,0,0,16,1,5,265,0,42,92,0.457,18,47,0.383,30,37,0.811,11,33,60,24,25,8,16,6,132,60.0,132.0,0,0.5454545454545454,3.0,2022-23,2022-12-15,22200426,1,0,0.6875,0.4,0.5483870967741935,6.333333333333333,0.5568935183212287,2.0
OPPONENTS, Bucks,1610612749,0,1,0,0,0,1,0,14,1,5,240,0,35,94,0.372,13,50,0.26,18,27,0.667,11,28,53,22,18,5,9,1,101,53.0,101.0,0,0.5,-41.0,2022-23,2022-12-15,22200425,0,1,0.8125,0.5833333333333334,0.7142857142857143,-9.666666666666666,0.5140227183705445,2.0
OPPONENTS, Suns,1610612756,1,0,0,0,1,0,1,6,1,5,240,0,44,95,0.463,9,32,0.281,14,18,0.778,15,38,59,27,18,8,9,8,111,59.0,111.0,0,0.6120689655172413,16.0,2022-23,2022-12-15,22200427,0,1,0.8,0.35714285714285715,0.5862068965517241,-1.0,0.5656564168058421,2.0
LA,Clippers,1610612746,0,1,0,1,0,0,2,6,1,5,240,0,34,90,0.378,12,33,0.364,15,21,0.714,21,31,58,21,18,4,18,3,95,58.0,95.0,0,0.5092592592592593,-16.0,2022-23,2022-12-15,22200427,1,0,0.5625,0.5333333333333333,0.5483870967741935,5.0,0.5280646690304011,1.0
OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,2,5,1,5,265,0,47,99,0.475,12,30,0.4,23,28,0.821,19,30,54,24,30,8,18,6,129,54.0,129.0,2,0.5819672131147541,-3.0,2022-23,2022-12-15,22200426,0,1,0.8,0.46153846153846156,0.6428571428571429,-6.333333333333333,0.578809718457324,2.0
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,1,7,1,5,240,0,46,76,0.605,9,26,0.346,18,23,0.783,4,33,44,22,25,5,15,6,119,44.0,119.0,0,0.6238532110091743,3.0,2022-23,2022-12-16,22200433,0,1,0.6666666666666666,0.5333333333333333,0.6,6.0,0.6187535394721939,4.0
OPPONENTS, Nuggets,1610612743,0,1,0,0,0,1,0,7,1,5,240,0,39,81,0.481,9,27,0.333,21,28,0.75,9,30,46,25,17,7,19,4,108,46.0,108.0,0,0.5517241379310345,-18.0,2022-23,2022-12-16,22200437,0,1,0.7272727272727273,0.5294117647058824,0.6071428571428571,0.0,0.6224509845199501,2.0
OPPONENTS, Timberwolves,1610612750,1,0,0,0,1,0,0,8,1,5,240,0,43,87,0.494,12,25,0.48,14,25,0.56,11,32,51,23,18,16,16,6,112,51.0,112.0,0,0.5739130434782609,2.0,2022-23,2022-12-16,22200435,0,1,0.5,0.4666666666666667,0.4827586206896552,-10.0,0.5417787892096192,2.0
Oklahoma City,Thunder,1610612760,0,1,0,1,0,0,0,10,1,5,240,0,41,88,0.466,11,37,0.297,17,21,0.81,9,36,55,29,21,7,22,4,110,55.0,110.0,0,0.5384615384615384,-2.0,2022-23,2022-12-16,22200435,1,0,0.46153846153846156,0.3125,0.3793103448275862,-3.6666666666666665,0.5611900780379041,2.0
OPPONENTS, Hawks,1610612737,1,0,0,0,1,0,2,6,1,5,240,0,41,75,0.547,15,29,0.517,28,34,0.824,4,37,47,25,22,3,14,5,125,47.0,125.0,0,0.6,19.0,2022-23,2022-12-16,22200428,0,1,0.6428571428571429,0.375,0.5,-5.666666666666667,0.563888888888889,2.0
Charlotte,Hornets,1610612766,0,1,0,1,0,0,1,15,1,5,240,0,39,98,0.398,15,43,0.349,13,19,0.684,15,28,58,26,25,8,13,5,106,58.0,106.0,0,0.5327868852459017,-19.0,2022-23,2022-12-16,22200428,1,0,0.26666666666666666,0.21428571428571427,0.2413793103448276,-14.666666666666666,0.532891963987352,2.0
Philadelphia,76ers,1610612755,1,0,1,0,0,0,0,8,1,5,240,0,39,85,0.459,15,38,0.395,25,31,0.806,11,38,57,23,13,11,15,5,118,57.0,118.0,0,0.5535714285714286,12.0,2022-23,2022-12-16,22200432,1,0,0.6875,0.4166666666666667,0.5714285714285714,16.666666666666668,0.6003487253487253,3.0
Los Angeles,Lakers,1610612747,1,0,1,0,0,0,1,7,1,5,240,0,48,91,0.527,12,33,0.364,18,24,0.75,11,34,52,29,21,11,15,4,126,52.0,126.0,0,0.6209677419354839,18.0,2022-23,2022-12-16,22200437,1,0,0.5,0.35714285714285715,0.42857142857142855,7.0,0.6054511389555378,3.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,1,6,1,5,240,0,41,84,0.488,9,24,0.375,25,29,0.862,7,25,38,17,19,5,9,1,116,38.0,116.0,0,0.5631067961165048,-3.0,2022-23,2022-12-16,22200433,1,0,0.6666666666666666,0.21428571428571427,0.4482758620689655,-5.333333333333333,0.5648189701776604,2.0
OPPONENTS, Warriors,1610612744,0,1,0,0,0,1,0,4,1,5,240,0,39,94,0.415,17,43,0.395,11,13,0.846,13,35,52,31,21,8,17,6,106,52.0,106.0,0,0.5426356589147286,-12.0,2022-23,2022-12-16,22200432,0,1,0.8571428571428571,0.125,0.4666666666666667,-11.666666666666666,0.5262118863049096,2.0
Dallas,Mavericks,1610612742,1,0,1,0,0,0,1,7,1,5,240,0,45,81,0.556,18,43,0.419,22,26,0.846,3,37,47,25,19,4,13,5,130,47.0,130.0,0,0.603448275862069,20.0,2022-23,2022-12-16,22200436,1,0,0.7058823529411765,0.25,0.5172413793103449,4.0,0.5402207059735439,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,1,7,1,5,240,0,39,85,0.459,10,29,0.345,25,31,0.806,14,32,53,22,26,7,17,1,113,53.0,113.0,1,0.5545454545454546,-9.0,2022-23,2022-12-16,22200429,1,0,0.2857142857142857,0.23529411764705882,0.25806451612903225,-3.0,0.5767139608802944,2.0
OPPONENTS, Kings,1610612758,1,0,0,0,1,0,1,10,1,5,240,0,43,82,0.524,12,31,0.387,24,29,0.828,4,29,43,30,25,8,14,1,122,43.0,122.0,0,0.5983606557377049,9.0,2022-23,2022-12-16,22200429,0,1,0.6666666666666666,0.5,0.5714285714285714,-3.3333333333333335,0.5664694511865321,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,0,9,1,5,240,0,35,84,0.417,11,46,0.239,28,34,0.824,10,28,47,17,21,9,14,12,109,47.0,109.0,0,0.49523809523809526,-8.0,2022-23,2022-12-16,22200430,1,0,0.7857142857142857,0.6875,0.7333333333333333,-8.0,0.5264139498652773,3.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,2,11,1,5,240,0,37,92,0.402,17,44,0.386,23,32,0.719,15,35,61,19,13,13,12,2,114,61.0,114.0,0,0.5185185185185185,23.0,2022-23,2022-12-16,22200434,0,1,0.5,0.6,0.5517241379310345,14.666666666666666,0.5477058163332673,2.0
Chicago,Bulls,1610612741,0,1,0,1,0,0,0,6,1,5,240,0,36,77,0.468,12,30,0.4,7,8,0.875,2,37,45,26,25,3,20,2,91,45.0,91.0,0,0.512396694214876,-23.0,2022-23,2022-12-16,22200434,1,0,0.5,0.2857142857142857,0.39285714285714285,-10.666666666666666,0.5604185961911969,2.0
OPPONENTS, Pacers,1610612754,0,1,0,0,0,1,0,7,1,5,240,0,42,80,0.525,11,36,0.306,17,19,0.895,5,28,40,34,22,6,10,4,112,40.0,112.0,0,0.6386554621848739,-6.0,2022-23,2022-12-16,22200431,0,1,0.6,0.4,0.5,-1.6666666666666667,0.542311283487754,2.0
Cleveland,Cavaliers,1610612739,1,0,1,0,0,0,2,8,1,5,240,0,38,76,0.5,14,31,0.452,28,32,0.875,6,28,42,23,15,6,10,2,118,42.0,118.0,0,0.5922330097087378,6.0,2022-23,2022-12-16,22200431,1,0,0.8666666666666667,0.4,0.6333333333333333,6.666666666666667,0.5988913921797617,2.0
OPPONENTS, Trail Blazers,1610612757,0,1,0,0,0,1,0,7,1,5,240,0,39,89,0.438,13,37,0.351,19,25,0.76,10,32,49,21,22,4,12,2,110,49.0,110.0,0,0.5357142857142857,-20.0,2022-23,2022-12-16,22200436,0,1,0.5384615384615384,0.5625,0.5517241379310345,5.666666666666667,0.595373808438104,2.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,1,8,1,5,240,0,42,91,0.462,9,33,0.273,24,28,0.857,15,38,61,19,26,7,18,1,117,61.0,117.0,1,0.5398230088495575,8.0,2022-23,2022-12-16,22200430,0,1,0.47058823529411764,0.15384615384615385,0.3333333333333333,10.333333333333334,0.5730969157054316,2.0
OPPONENTS, Pelicans,1610612740,0,1,0,0,0,1,1,7,1,5,240,0,45,77,0.584,14,30,0.467,10,13,0.769,4,32,43,27,27,2,17,5,114,43.0,114.0,0,0.6153846153846154,-4.0,2022-23,2022-12-17,22200444,0,1,0.8,0.42857142857142855,0.6206896551724138,-9.333333333333334,0.5713394983886787,2.0
San Antonio,Spurs,1610612759,0,1,0,1,0,0,0,14,1,5,240,0,33,77,0.429,10,27,0.37,25,33,0.758,7,31,52,29,19,8,17,3,101,52.0,101.0,0,0.5344827586206896,-10.0,2022-23,2022-12-17,22200439,1,0,0.29411764705882354,0.3333333333333333,0.3103448275862069,-8.333333333333334,0.5759161017781707,3.0
OPPONENTS, Heat,1610612748,1,0,0,0,1,0,2,7,1,5,240,0,42,82,0.512,11,30,0.367,16,23,0.696,8,32,47,25,27,14,14,3,111,47.0,111.0,0,0.5929203539823009,10.0,2022-23,2022-12-17,22200439,0,1,0.6,0.4375,0.5161290322580645,5.0,0.5562675994640636,2.0
Phoenix,Suns,1610612756,1,0,1,0,0,0,0,11,1,5,240,0,39,83,0.47,15,41,0.366,25,35,0.714,10,25,46,23,13,6,8,3,118,46.0,118.0,0,0.5961538461538461,4.0,2022-23,2022-12-17,22200444,1,0,0.8125,0.35714285714285715,0.6,2.0,0.5594360939188525,2.0
OPPONENTS, Grizzlies,1610612763,0,1,0,0,0,1,1,10,1,5,240,0,34,90,0.378,12,45,0.267,29,37,0.784,10,43,63,15,20,5,10,5,109,63.0,109.0,1,0.4666666666666667,-6.0,2022-23,2022-12-17,22200443,0,1,0.8666666666666667,0.42857142857142855,0.6551724137931034,20.0,0.5923145251612406,2.0
Oklahoma City,Thunder,1610612760,1,0,1,0,0,0,1,13,1,5,240,0,38,92,0.413,19,45,0.422,20,31,0.645,9,44,66,29,25,7,10,0,115,66.0,115.0,0,0.5491803278688525,6.0,2022-23,2022-12-17,22200443,1,0,0.5,0.3125,0.4,0.6666666666666666,0.5567501873275216,1.0
OPPONENTS, Jazz,1610612762,0,1,0,0,0,1,0,6,1,5,240,0,39,86,0.453,16,47,0.34,3,6,0.5,7,22,35,24,13,5,14,2,97,35.0,97.0,0,0.5384615384615384,-26.0,2022-23,2022-12-17,22200442,0,1,0.6875,0.375,0.53125,-0.6666666666666666,0.5559525632518333,2.0
LA,Clippers,1610612746,1,0,1,0,0,0,0,9,1,5,240,0,37,86,0.43,12,29,0.414,16,26,0.615,12,37,58,19,16,6,14,5,102,58.0,102.0,0,0.5233644859813084,9.0,2022-23,2022-12-17,22200438,1,0,0.5882352941176471,0.5333333333333333,0.5625,1.3333333333333333,0.5093730802453544,2.0
Milwaukee,Bucks,1610612749,1,0,1,0,0,0,1,5,1,5,240,0,48,90,0.533,18,38,0.474,9,11,0.818,15,39,59,30,13,5,15,3,123,59.0,123.0,0,0.65,26.0,2022-23,2022-12-17,22200442,1,0,0.8235294117647058,0.5833333333333334,0.7241379310344828,0.6666666666666666,0.577536231884058,2.0
OPPONENTS, Trail Blazers,1610612757,1,0,0,0,1,0,2,5,1,5,240,0,40,85,0.471,13,36,0.361,14,19,0.737,10,26,41,20,20,8,14,4,107,41.0,107.0,0,0.5504587155963303,12.0,2022-23,2022-12-17,22200441,0,1,0.5384615384615384,0.5882352941176471,0.5666666666666667,2.6666666666666665,0.5721417007169841,1.0
OPPONENTS, Mavericks,1610612742,0,1,0,0,0,1,1,12,1,5,265,0,36,88,0.409,15,49,0.306,12,19,0.632,5,40,57,19,20,5,12,6,99,57.0,99.0,1,0.4824561403508772,-1.0,2022-23,2022-12-17,22200440,0,1,0.7058823529411765,0.23076923076923078,0.5,1.3333333333333333,0.5184307237716623,1.0
Cleveland,Cavaliers,1610612739,1,0,1,0,0,0,3,14,1,5,265,0,40,94,0.426,7,36,0.194,13,22,0.591,9,42,65,23,24,6,13,5,100,65.0,100.0,0,0.5206611570247934,1.0,2022-23,2022-12-17,22200440,1,0,0.875,0.4,0.6451612903225806,7.333333333333333,0.5777548457013005,1.0
OPPONENTS, Wizards,1610612764,0,1,0,0,0,1,2,8,1,5,240,0,36,84,0.429,9,25,0.36,12,13,0.923,7,35,50,20,21,10,16,2,93,50.0,93.0,0,0.49557522123893805,-9.0,2022-23,2022-12-17,22200438,0,1,0.5333333333333333,0.2,0.36666666666666664,-11.333333333333334,0.5428202087469348,3.0
Houston,Rockets,1610612745,0,1,0,1,0,0,2,21,1,5,240,0,36,90,0.4,3,29,0.103,20,29,0.69,18,33,72,19,18,7,17,6,95,72.0,95.0,0,0.5092592592592593,-12.0,2022-23,2022-12-17,22200441,1,0,0.46153846153846156,0.1875,0.3103448275862069,-0.3333333333333333,0.5262556496411066,2.0
OPPONENTS, Warriors,1610612744,1,0,0,0,1,0,0,11,1,5,240,0,43,81,0.531,18,39,0.462,22,26,0.846,12,29,52,31,21,6,17,2,126,52.0,126.0,0,0.6324786324786325,16.0,2022-23,2022-12-18,22200448,0,1,0.8571428571428571,0.17647058823529413,0.4838709677419355,-0.6666666666666666,0.5703714304644537,2.0
Indiana,Pacers,1610612754,0,1,0,1,0,0,1,9,1,5,240,0,39,90,0.433,13,38,0.342,15,23,0.652,12,32,53,20,28,5,15,3,106,53.0,106.0,1,0.5221238938053098,-3.0,2022-23,2022-12-18,22200446,1,0,0.5625,0.4,0.4838709677419355,-1.0,0.5766700417403176,2.0
OPPONENTS, Knicks,1610612752,1,0,0,0,1,0,0,8,1,5,240,0,39,83,0.47,8,26,0.308,23,30,0.767,14,35,57,13,21,7,16,9,109,57.0,109.0,0,0.5306122448979592,3.0,2022-23,2022-12-18,22200446,0,1,0.5,0.625,0.5666666666666667,11.333333333333334,0.5457886858447082,2.0
Toronto,Raptors,1610612761,0,1,0,1,0,0,2,7,1,5,240,0,40,95,0.421,13,33,0.394,17,22,0.773,18,25,50,21,22,6,14,2,110,50.0,110.0,0,0.5446428571428571,-16.0,2022-23,2022-12-18,22200448,1,0,0.625,0.21428571428571427,0.43333333333333335,-6.666666666666667,0.5779455365937004,2.0
OPPONENTS, Hornets,1610612766,0,1,0,0,0,1,0,3,1,5,240,0,41,96,0.427,12,38,0.316,21,23,0.913,12,36,51,26,26,7,11,7,115,51.0,115.0,0,0.5537190082644629,-4.0,2022-23,2022-12-18,22200450,0,1,0.26666666666666666,0.2,0.23333333333333334,-10.0,0.5464504739885497,2.0
Denver,Nuggets,1610612743,1,0,1,0,0,0,0,14,1,5,240,0,43,94,0.457,11,33,0.333,22,34,0.647,15,40,69,33,17,6,14,3,119,69.0,119.0,0,0.6031746031746031,4.0,2022-23,2022-12-18,22200450,1,0,0.75,0.5294117647058824,0.6206896551724138,-0.3333333333333333,0.6098339719029374,2.0
OPPONENTS, Magic,1610612753,1,0,0,0,1,0,0,6,1,5,240,0,33,86,0.384,12,29,0.414,17,19,0.895,6,40,52,20,18,9,13,3,95,52.0,95.0,0,0.4690265486725664,3.0,2022-23,2022-12-18,22200445,0,1,0.47058823529411764,0.21428571428571427,0.3548387096774194,7.333333333333333,0.5428947560886419,2.0
OPPONENTS, Nets,1610612751,1,0,0,0,1,0,0,4,1,5,240,0,44,80,0.55,15,29,0.517,21,23,0.913,4,31,39,26,24,5,13,8,124,39.0,124.0,0,0.6086956521739131,3.0,2022-23,2022-12-18,22200447,0,1,0.6666666666666666,0.5625,0.6129032258064516,6.0,0.6025162877276958,2.0
Boston,Celtics,1610612738,0,1,0,1,0,0,1,10,1,5,240,0,31,89,0.348,12,47,0.255,18,21,0.857,11,43,64,22,17,7,17,7,92,64.0,92.0,0,0.452991452991453,-3.0,2022-23,2022-12-18,22200445,1,0,0.7333333333333333,0.6875,0.7096774193548387,-2.3333333333333335,0.5004199504199504,2.0
Detroit,Pistons,1610612765,0,1,0,1,0,0,1,9,1,5,240,0,42,88,0.477,8,30,0.267,29,34,0.853,11,30,50,20,19,9,9,2,121,50.0,121.0,0,0.5849056603773585,-3.0,2022-23,2022-12-18,22200447,1,0,0.26666666666666666,0.23529411764705882,0.25,-1.6666666666666667,0.5792705902201726,2.0
OPPONENTS, Bulls,1610612741,0,1,0,0,0,1,0,8,1,5,240,0,46,88,0.523,16,38,0.421,18,24,0.75,6,24,38,31,16,6,11,1,126,38.0,126.0,0,0.6209677419354839,-24.0,2022-23,2022-12-18,22200449,0,1,0.5,0.26666666666666666,0.3793103448275862,-18.333333333333332,0.5783531171348657,2.0
Minnesota,Timberwolves,1610612750,1,0,1,0,0,0,1,4,1,5,240,0,57,87,0.655,23,43,0.535,13,16,0.813,4,35,43,38,21,5,13,5,150,43.0,150.0,0,0.7089552238805971,24.0,2022-23,2022-12-18,22200449,1,0,0.5333333333333333,0.4666666666666667,0.5,5.0,0.5825049106684409,2.0
